Area;Price;Market;Rooms_num;Rent;District;Build_year;Garage;Lift;Basement;Balcony;Garden;Terrace;Floors_num;Floor_no;Construction_status;Latitude;Longitude;Link
49.82;699000;primary;2;;Szczepin;2023;False;True;False;True;False;False;9;1;to_completion;51.1231;17.0134;https://www.otodom.pl/pl/oferta/2-pok-50m2-przestronny-salon-2-5-km-do-rynku-ID4oXXo
74.15;1039000;primary;4;;Szczepin;2023;False;True;False;True;False;False;9;1;to_completion;51.1238;17.0136;https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-4-pok-74m2-widok-na-przestrzen-ID4oXXm
100.99;1598997;primary;4;;Szczepin;;False;False;False;True;False;False;9;9;to_completion;51.12271;17.01264;https://www.otodom.pl/pl/oferta/duza-loggia-ostatnie-9-pietro-widok-0-ID4oXWr
66.0;748997;primary;4;;Psie Pole - Zawidawie;;;;;;;;4;1;to_completion;51.16361;17.1407;https://www.otodom.pl/pl/oferta/do-wykonczenia-1-pietro-loggia-dla-rodziny-ID4oXWq
69.2;833997;primary;4;;Psie Pole - Zawidawie;;;;;;;;4;4;to_completion;51.16361;17.1407;https://www.otodom.pl/pl/oferta/gotowe-do-wykonczenia-4-pietro-loggia-0-ID4oXWn
88.49;928997;primary;4;;Psie Pole - Zawidawie;;;;;;;;4;0;to_completion;51.16361;17.1407;https://www.otodom.pl/pl/oferta/gotowe-do-wykonczenia-parter-ogrod-balkon-ID4oXWm
18.0;279000;secondary;1;;Nadodrze;;;;;;;;4;0;;51.12202;17.04368;https://www.otodom.pl/pl/oferta/kawalerka-gotowiec-inwestycjiny-blisko-centrum-ID4oXUx
73.25;1250000;secondary;3;;Szczepin;2018;True;False;False;True;False;False;17;6;ready_to_use;51.1140157;17.0203615;https://www.otodom.pl/pl/oferta/rezerwacja-mieszkanie-4-pokoje-balkon-now-ID4naVm
57.5;985000;secondary;3;700;Krzyki - Partynice;2017;True;True;True;True;True;True;3;1;ready_to_use;51.067069;16.9962873;https://www.otodom.pl/pl/oferta/apartament-z-tarasem-120-m2-wysoki-standard-ID4oXSi
73.83;719000;primary;4;;Lipa Piotrowska;2022;True;False;False;False;True;False;1;0;to_completion;51.1828242;16.9966867;https://www.otodom.pl/pl/oferta/estezja-ostatni-gotowy-apartament-z-ogrodem-ID4o83P
36.0;747050;secondary;2;500;Przedmieście Świdnickie;2013;True;True;False;False;False;False;6;6;;51.1053122;17.0279721;https://www.otodom.pl/pl/oferta/odra-tower-swietna-inwestycja-pod-airbnb-garaz-ID4nuRx
37.82;699000;secondary;2;500;Kleczków;2019;False;True;False;True;False;False;9;0;;51.1271107;17.0246632;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-blisko-centrum-promocja-ID4lobo
100.22;985000;secondary;5;1150;Powstańców Śląskich;1928;False;False;False;True;False;False;4;2;to_renovation;51.0868369;17.0153339;https://www.otodom.pl/pl/oferta/100-m2-5-pokoi-balkon-2p-ID4lcaA
55.05;1050000;secondary;2;600;Kleczków;2019;True;True;False;True;False;False;9;3;;51.1271107;17.0246632;https://www.otodom.pl/pl/oferta/pieknie-wykonczone-2-pokojowe-mieszkanie-ID4lobm
72.06;839000;secondary;4;700;Maślice;2019;True;False;False;True;False;False;2;2;;51.162009;16.9351261;https://www.otodom.pl/pl/oferta/4-pokoje-w-nowej-inwestycji-z-widokiem-na-zielen-ID4n16q
52.66;668997;primary;3;;Psie Pole - Zawidawie;;;;;;;;4;4;to_completion;51.16361;17.1407;https://www.otodom.pl/pl/oferta/gotowe-do-wykonczenia-4-pietro-loggia-wschod-ID4oXLD
51.08;658997;primary;3;;Psie Pole - Zawidawie;;;;;;;;4;2;to_completion;51.16361;17.1407;https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-loggia-2-pietro-0-ID4oXLz
63.0;698000;primary;3;;Oporów;2024;True;True;False;False;False;True;3;0;;51.085697;16.95509;https://www.otodom.pl/pl/oferta/dwa-duze-tarasy-3-pokoje-okazja-cenowa-ID4oXKY
41.0;660000;primary;1;;Nadodrze;2023;True;True;False;True;False;False;6;1;;51.117804;17.02353;https://www.otodom.pl/pl/oferta/centrum-kepa-mieszczanska-duzy-balkon-ID4oXKZ
50.5;615000;primary;3;;Księże;2023;True;True;False;True;False;False;2;1;;51.077059;17.09105;https://www.otodom.pl/pl/oferta/okazja-cenowa-duzy-balkon-widok-na-zielen-ID4oXL0
48.5;549000;primary;2;;Księże;2023;True;True;False;False;True;True;2;0;;51.077059;17.09105;https://www.otodom.pl/pl/oferta/duzy-taras-ogrodek-mozliwe-wydzielenie-kuchni-ID4oXKV
70.21;999000;secondary;3;700;Przedmieście Oławskie;2012;False;True;True;True;False;False;6;3;;51.0994522;17.049623;https://www.otodom.pl/pl/oferta/3-pokoje-w-centrum-duzy-balkon-nowe-budownictwo-ID4o9eq
19.0;379900;secondary;1;300;Borek;;False;False;True;False;False;False;4;1;ready_to_use;51.0813419;17.0181642;https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-na-borku-ID4njZF
63.0;770000;secondary;3;800;Szczepin;1997;False;True;True;True;False;False;8;2;ready_to_use;51.1168804;17.0092162;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-szczepinie-z-winda-ID4oXJN
90.93;820184;primary;5;;Leśnica;2025;False;False;False;False;True;False;1;0;ready_to_use;51.1428;16.8272;https://www.otodom.pl/pl/oferta/5pok-mieszk-z-ogrodem-w-cichej-i-zielonej-okolicy-ID4oXDS
74.0;969000;primary;4;;Szczepin;2023;True;True;False;True;False;False;9;1;to_completion;51.1216363;17.0127629;https://www.otodom.pl/pl/oferta/4pok-2-balkony-laz-wc-gotowe-tramwaj-promocja-ID4oBPy
52.0;539400;secondary;3;;Lipa Piotrowska;2024;True;True;False;True;False;False;2;1;to_completion;51.17091;16.99637;https://www.otodom.pl/pl/oferta/gotowe-w-tym-roku-kameralne-niska-zabudowa-ID4oKFn
26.7;420000;secondary;1;350;Szczepin;1972;True;False;True;False;False;False;4;4;ready_to_use;51.11671;17.00511;https://www.otodom.pl/pl/oferta/kawalerka5min-magnolia10-min-rynek-ID4oXw9
52.35;768997;secondary;2;564;Gądów - Popowice Płd.;2015;True;True;False;False;False;True;7;0;ready_to_use;51.12703;16.96653;https://www.otodom.pl/pl/oferta/brak-prowizji-2-ogrodki-lokum-davinci-lux-ID4oXuz
36.61;517999;secondary;2;700;Gajowice;1988;False;True;True;True;False;False;10;6;ready_to_use;51.09719;17.00895;https://www.otodom.pl/pl/oferta/centrum-balkon-piekny-widok-po-remoncie-ID4oXux
64.29;799999;secondary;3;;Ołbin;2000;False;False;True;True;False;False;3;1;ready_to_use;51.1255;17.0567;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-srodmiescie-klimatyzacja-garaz-ID4oXt9
62.0;634000;secondary;3;710;Gajowice;1994;False;True;True;False;False;False;5;3;;51.099877341233;17.013031127863;https://www.otodom.pl/pl/oferta/okolice-ul-lwowskiej-1994r-rozklad-inwestycja-ID4oqEb
93.58;915410;primary;4;;Oporów;;True;True;False;False;True;False;3;0;;51.076796;16.97897;https://www.otodom.pl/pl/oferta/gotowe-4-pokojowe-mieszkanie-z-ogrodkiem-ID4oXqH
102.44;999580;primary;4;;Oporów;;True;True;False;True;True;False;3;0;;51.076796;16.97897;https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-z-ogrodkiem-0-pcc-ID4oXqG
35.0;544900;secondary;2;420;Gądów - Popowice Płd.;;True;True;True;True;False;False;10;5;ready_to_use;51.12091982107854;16.98033452988588;https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-garderoba-balkon-piwnica-ID4ojij
68.95;575732;primary;4;;Bieńkowice;;True;False;True;False;True;True;;0;;51.050435411502654;17.089053996850595;https://www.otodom.pl/pl/oferta/promocja-piekny-i-duzy-ogrodek-ostatnie-sprawdz-ID4oXqA
68.95;548152;primary;4;;Bieńkowice;;True;False;True;True;False;True;;1;;51.05021958593863;17.089483150292978;https://www.otodom.pl/pl/oferta/promocja-najlepszacena-superustawne-sprawdz-hit-ID4oXqt
59.68;480424;primary;3;;Bieńkowice;;True;False;True;True;False;True;;1;;51.05011167277944;17.089225658227548;https://www.otodom.pl/pl/oferta/ostatnie-najlepszacena-promocja-nowainwestycja-hit-ID4oXqj
41.87;349614;primary;2;;Bieńkowice;;True;True;True;False;True;True;;1;;51.05038145520594;17.089053996850595;https://www.otodom.pl/pl/oferta/promocja-najlepszacena-ostatniesztuki-hit-ID4oXqd
60.05;612510;primary;4;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/ogrodek-2tarasy-garderoba-nowainwestycja-hit-ID4oXq3
51.47;506979;primary;3;;Brochów;;True;True;True;True;False;True;;1;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/promocja-super-ustawne-nowa-inwestycja-hit-ID4oXpU
52.57;546728;primary;3;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/narozne-z-pieknym-ogrodkiem-nowa-inwestycja-hit-ID4oXpL
37.06;426190;primary;2;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/super-promocja-nowa-inwestycja-ogrodek-sprawdzhit-ID4oXpG
30.43;357552;primary;2;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/nowy-etap-ostatnie-takie-mieszkania-hit-sprawdz-ID4oXp6
58.17;592752;primary;3;;Lipa Piotrowska;2024;True;True;False;True;False;False;3;2;;51.174358;16.99843;https://www.otodom.pl/pl/oferta/3-pokoje-58-17m2-kameralna-lipa-piotrowska-ID4oXo3
51.67;583354;primary;3;;Lipa Piotrowska;2024;True;True;False;False;True;False;3;0;;51.174358;16.99843;https://www.otodom.pl/pl/oferta/3pokoje-51-67m2-z-duzym-ogrodem-lipa-piotrowska-ID4oXo2
58.5;899000;secondary;3;600;Gądów - Popowice Płd.;2016;True;True;False;True;False;False;11;3;;51.1275146;16.962767;https://www.otodom.pl/pl/oferta/piekne-i-w-pelni-wykonczone-mieszkanie-na-gadowie-ID4oRX7
47.6;650000;secondary;2;500;Karłowice - Różanka;1982;False;True;True;True;False;False;8;1;ready_to_use;51.1463535;17.0219425;https://www.otodom.pl/pl/oferta/rozanka-2-pokoje-balkon-osobna-kuchnia-i-wc-ID4oHYR
35.01;520000;secondary;2;1;Borek;1998;False;True;False;False;False;False;5;2;;51.0839248;17.0248102;https://www.otodom.pl/pl/oferta/2-pokoje-w-centrum-miasta-ID4oSN7
41.0;448900;secondary;2;;Karłowice - Różanka;;True;False;True;False;False;False;3;3;;51.13892;17.07662;https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-obok-ch-korona-wroclaw-ID4ok3M
38.0;479900;secondary;2;490;Maślice;2004;True;False;True;True;False;False;3;2;ready_to_use;51.14516;16.94911;https://www.otodom.pl/pl/oferta/piekne-2-pok-mieszkanie-fabryczna-wroclaw-ID4oz0x
23.0;296000;secondary;1;450;Psie Pole - Zawidawie;;True;False;True;False;False;False;8;3;ready_to_use;51.16343;17.12776;https://www.otodom.pl/pl/oferta/top-kawalerka-z-osobna-kuchnia-psie-pole-wroclaw-ID4oCnP
41.0;469000;secondary;2;;Przedmieście Oławskie;;True;False;True;False;False;False;4;2;ready_to_use;51.09749;17.05276;https://www.otodom.pl/pl/oferta/okazja-2-pok-osobna-kuchnia-centrum-wroclaw-ID4oXjj
32.42;472320;primary;1;;Gaj;2022;False;True;False;True;False;False;7;2;ready_to_use;51.0826;17.0377;https://www.otodom.pl/pl/oferta/kawalerka-lokal-uslugowy-w-centrum-wroclawia-pod-w-ID4oXmN
38.3;588175;primary;2;;Grabiszyn - Grabiszynek;2025;False;True;False;True;False;False;4;4;ready_to_use;51.0808;16.9976;https://www.otodom.pl/pl/oferta/mieszk-2-pokojowe-w-swietnej-zielonej-lokalizacji-ID4oXmL
73.0;775000;secondary;3;650;Szczepin;1935;False;False;True;False;False;False;3;3;ready_to_use;51.11989;17.001;https://www.otodom.pl/pl/oferta/73-m2-szczepin-7-minut-do-rynku-ID4nWdX
57.67;1100000;secondary;3;;Powstańców Śląskich;2019;True;True;False;True;False;False;3;1;ready_to_use;51.09339;17.00955;https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-sercu-wroclawia-ID4ouDB
53.71;527000;secondary;2;401;Psie Pole - Zawidawie;2000;False;True;False;False;False;False;11;8;to_completion;51.14553;17.12749;https://www.otodom.pl/pl/oferta/2-pokojowe-rozkladowe-2000-r-53-71-m2-ID4ozNa
42.62;774946;primary;2;;Szczepin;2024;True;True;False;True;False;False;23;2;to_completion;51.11487;17.0196;https://www.otodom.pl/pl/oferta/premium-centrum-odbior-30-iv-bez-prowizji-ID4oXme
60.0;609000;secondary;3;600;Karłowice - Różanka;1978;False;True;True;True;False;False;10;5;;51.1384163;17.0243249;https://www.otodom.pl/pl/oferta/psie-pole-rozanka-ul-chorwacka-60-m2-3-pokoj-ID4oXmb
54.0;540000;secondary;3;745;Powstańców Śląskich;;False;True;True;False;False;False;11;10;to_renovation;51.0953981;17.0274414;https://www.otodom.pl/pl/oferta/krzyki-ul-komandorska-3-pokoje-54-m2-ID4oXmc
80.2;890000;secondary;3;800;Muchobór Wielki;2000;False;True;False;True;False;False;5;3;;51.1000953;16.9517193;https://www.otodom.pl/pl/oferta/ladnie-nowe-mieszkanie-balkon-i-widok-ID4oXlZ
105.0;1950000;secondary;3;;Tarnogaj;2017;True;True;False;False;False;True;10;1;;51.0857501;17.0531068;https://www.otodom.pl/pl/oferta/luksusowy-apartament-dwa-tarasy-dwa-garaze-ID4oXlY
55.0;630000;secondary;3;;Muchobór Wielki;2009;True;True;False;True;False;False;4;4;ready_to_use;51.1029993;16.9513127;https://www.otodom.pl/pl/oferta/dwupoziomowe-2m-z-mozliwoscia-3m-balkon-parking-ID4oSNC
87.33;1545000;secondary;4;900;Nadodrze;;False;True;True;False;False;False;3;1;;51.115388;17.02539;https://www.otodom.pl/pl/oferta/wyjatkowe-wnetrze-w-historycznej-kamienicy-ID4ofab
28.53;499000;secondary;1;430;Tarnogaj;2018;True;True;False;True;False;False;4;2;ready_to_use;51.08706781928624;17.059555425964348;https://www.otodom.pl/pl/oferta/piekna-1pok-balkon-2-4p-winda-2018r-garaz-tramwaj-ID4oXjG
80.0;1444000;secondary;4;600;Karłowice - Różanka;2022;False;True;False;True;False;False;4;4;;51.1434741;17.0294313;https://www.otodom.pl/pl/oferta/luksusowy-loft-w-starym-mlynie-ID4nYdU
75.84;834240;primary;4;;Maślice;2023;True;True;False;True;False;False;2;0;to_completion;51.15773;16.929096;https://www.otodom.pl/pl/oferta/maslicka-mieszkanie-4-pokojowe-a-00-m1-ID4jseV
52.61;570000;primary;3;550;Polanowice - Poświętne - Ligota;2023;True;False;True;False;False;False;3;3;to_completion;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/hit-oferta-3-pok-w-cenie-z-ub-roku-ID4oXgG
56.4;805110;primary;3;600;Grabiszyn - Grabiszynek;2024;True;True;True;True;False;False;4;4;to_completion;51.0808338;16.9975774;https://www.otodom.pl/pl/oferta/3-pokoje-2-balkony-4-pietro-ID4oXgF
40.5;449000;secondary;2;;Karłowice - Różanka;1950;False;False;True;False;False;False;3;3;ready_to_use;51.132833;17.065654;https://www.otodom.pl/pl/oferta/krzywoustego-dwustronne-piwnica-niskie-oplaty-ID4oXfZ
31.0;585000;primary;2;;Stare Miasto;2024;True;True;False;False;False;False;6;1;;51.117013;17.04472;https://www.otodom.pl/pl/oferta/ogrod-botaniczny-inwestycja-gotowe-w-ii-kw-24-ID4oXff
35.0;420000;primary;2;;Psie Pole - Zawidawie;2024;False;True;False;False;True;False;2;1;ready_to_use;51.1399;17.1348;https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-2-pok-w-nowym-apartamentowcu-ID4oXeS
54.7;683750;secondary;2;700;Pilczyce - Kozanów - Popowice Płn.;1983;False;True;True;True;False;False;12;8;ready_to_use;51.13649010751678;16.95368267614249;https://www.otodom.pl/pl/oferta/mieszkanie-pilczyce-ID4oXd6
190.0;1600000;secondary;4;;Kleczków;;;;;;;;4;;;51.12711;17.02466;https://www.otodom.pl/pl/oferta/loft-w-centrum-wroclawia-200m2-wysoki-standar-ID4oXd4
147.0;2400000;secondary;4;260;Wojszyce;2020;True;False;False;False;False;True;2;1;ready_to_use;51.05625;17.04142;https://www.otodom.pl/pl/oferta/premium-2-tarasy-garaz-2-poziomy-ID4oXcM
47.0;635000;secondary;4;;Szczepin;1976;False;False;True;True;False;False;10;1;ready_to_use;51.112;17.01615;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-w-centrum-miasta-ID4oXcA
49.0;820000;secondary;2;;Szczepin;2023;True;True;False;True;False;False;6;5;to_completion;51.119072354541025;17.01655343238832;https://www.otodom.pl/pl/oferta/mieszkanie-49m-2-pokoje-z-widokiem-na-wode-fvat-ID4nP8e
27.3;583000;primary;2;;Ołbin;2024;True;True;False;False;False;False;6;6;;51.117662;17.05052;https://www.otodom.pl/pl/oferta/ogrod-botaniczny-inwestycja-gotowe-w-ii-kw-24-ID4oXaf
74.0;943000;primary;4;;Szczepin;2023;True;True;False;True;False;False;6;0;to_completion;51.121945;17.01213;https://www.otodom.pl/pl/oferta/4-pokoje-dwa-balkony-tramwaj-gotowe-ID4oXad
69.1;834500;primary;3;;Szczepin;2023;True;True;False;True;False;False;6;0;to_completion;51.121631;17.01198;https://www.otodom.pl/pl/oferta/klucze-od-reki-balkon-zachodnia-wystawa-ID4oXae
69.8;960000;secondary;4;800;Borek;1960;False;False;True;False;True;False;2;0;ready_to_use;51.0827588;17.0071892;https://www.otodom.pl/pl/oferta/borek-4pok-ogrodek-po-remoncie-ID4oX8z
33.41;494468;secondary;1;600;Tarnogaj;2009;False;True;False;True;False;False;;3;;51.0848578;17.0552092;https://www.otodom.pl/pl/oferta/duza-kawalerka-z-balkonem-i-garazem-45-tys-ID4oX8v
39.0;556000;secondary;2;430;Szczepin;1980;False;True;False;False;False;False;10;9;ready_to_use;51.11628;17.00292;https://www.otodom.pl/pl/oferta/2m-osobna-kuchnia-swietna-lokalizacja-po-remoncie-ID4oX6O
85.82;899000;secondary;3;950;Ołtaszyn;2009;False;False;False;True;False;False;2;2;ready_to_use;51.06113824771559;17.020998475671373;https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-dwupoziomowe-ul-lubinowa-ID4oX5l
70.5;994300;primary;4;;Krzyki - Partynice;2024;True;True;False;False;True;True;4;0;;51.07958;16.99305;https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-taras-ogrodek-narozne-ID4oX4P
56.27;618970;primary;3;;Księże;2024;True;True;False;True;True;True;4;0;;51.07453;17.08786;https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-z-zielonym-tarasem-i-balkone-ID4oX4O
30.72;550793;primary;1;;Szczepin;2023;False;True;False;True;False;False;9;4;;51.12161;17.01224;https://www.otodom.pl/pl/oferta/swietna-inwestycja-strare-miasto-blisko-odry-ID4oX4L
81.16;875000;primary;4;;Ołtaszyn;2024;;;;;;;1;0;;51.05097;17.02018;https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-kameralna-inwestycja-ogrod-ID4oX4J
32.5;425000;secondary;1;400;Wojszyce;2005;False;True;False;False;False;False;4;0;ready_to_use;51.06418027;17.03807831;https://www.otodom.pl/pl/oferta/duza-kawalerka-krzyki-do-wprowadzenia-ID4oX4w
50.34;569000;secondary;2;590;Psie Pole - Zawidawie;;False;True;False;True;False;False;8;6;ready_to_use;51.1443281;17.1277654;https://www.otodom.pl/pl/oferta/2-pokoje-l-oddzielna-kuchnia-l-balkon-ID4oX3L
68.95;575732;primary;4;;Bieńkowice;;True;False;True;False;True;True;;0;;51.049949802569216;17.089311488916024;https://www.otodom.pl/pl/oferta/promocja-piekny-i-duzy-ogrodek-ostatnie-sprawdz-ID4oX3x
68.95;548152;primary;4;;Bieńkowice;;True;False;True;True;False;True;;1;;51.05038145520594;17.089053996850595;https://www.otodom.pl/pl/oferta/promocja-najlepszacena-superustawne-sprawdz-hit-ID4oX3s
73.2;1099000;secondary;3;;Kleczków;2019;True;True;False;True;False;False;5;4;ready_to_use;51.12991276600151;17.045805038840864;https://www.otodom.pl/pl/oferta/dwupoziomowe-klimatyzacja-2-miejsca-postojowe-ID4oN9R
59.68;480424;primary;3;;Bieńkowice;;True;False;True;True;False;True;;1;;51.050327498846364;17.08913982753907;https://www.otodom.pl/pl/oferta/ostatnie-najlepszacena-promocja-nowainwestycja-hit-ID4oX3o
41.87;349614;primary;2;;Bieńkowice;;True;False;True;True;False;True;;1;;51.05000375936879;17.089053996850595;https://www.otodom.pl/pl/oferta/promocja-najlepszacena-ostatniesztuki-hit-ID4oX3e
60.05;612510;primary;4;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/ogrodek-2tarasy-garderoba-nowainwestycja-hit-ID4oX38
51.47;506979;primary;3;;Brochów;;True;True;True;True;False;True;;1;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/promocja-super-ustawne-nowa-inwestycja-hit-ID4oX32
52.57;546728;primary;3;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/narozne-z-pieknym-ogrodkiem-nowa-inwestycja-hit-ID4oX2V
37.06;426190;primary;2;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/super-promocja-nowa-inwestycja-ogrodek-sprawdzhit-ID4oX2N
30.43;357552;primary;2;;Brochów;;True;True;True;False;True;True;;0;;51.0519878;17.0828219;https://www.otodom.pl/pl/oferta/nowy-etap-ostatnie-takie-mieszkania-hit-sprawdz-ID4oX2I
74.5;965000;primary;4;;Ołbin;2023;True;True;False;True;False;False;7;3;;51.126692;17.05001;https://www.otodom.pl/pl/oferta/apartament-blisko-centrum-browary-wroclawskie-ID4oX2w
63.5;830000;primary;3;;Ołbin;2023;True;True;False;True;False;False;7;4;;51.126692;17.05001;https://www.otodom.pl/pl/oferta/apartament-blisko-centrum-browary-wroclawskie-ID4oX2t
36.6;492200;primary;2;;Księże;2025;True;True;False;True;False;False;2;2;;51.074845;17.08854;https://www.otodom.pl/pl/oferta/kameralna-zabudowa-zielona-okolica-na-start-ID4oX2r
48.0;605000;primary;2;;Oporów;2025;True;True;False;True;False;False;3;3;;51.079898;16.96108;https://www.otodom.pl/pl/oferta/nowe-osiedle-blisko-parku-na-start-balkon-ID4oX2p
52.61;590000;primary;3;450;Polanowice - Poświętne - Ligota;2023;True;False;False;False;False;False;3;3;to_completion;51.1568406;17.0443512;https://www.otodom.pl/pl/oferta/3-pokoje-52-61-gotowa-inwestycja-ID4oX2a
60.32;890000;secondary;3;700;Strachocin - Swojczyce - Wojnów;;True;True;False;True;False;False;4;3;ready_to_use;51.111945;17.1276039;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-60m2-olimpia-port-nowy-port-ID4oN8L
